numero_expedient,codi_districte,nom_districte,codi_barri,nom_barri,codi_carrer,nom_carrer,num_postal,descripcio_dia_setmana,nk_Any,mes_any,nom_mes,dia_mes,hora_dia,descripcio_torn,longitud,latitud,causa,_id,etl_fecha_ingesta
2023S005346    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,0334 0334,Dissabte,2023,9,Setembre,9,2,Nit,2.179691597,41.410610351,Gir indegut o sense precaució,7806,2026-05-11 10:16:15.963225
2023S004729    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,0311 0311,Divendres,2023,8,Agost,4,15,Tarda,2.181558802,41.409038049,Manca d'atenció a la conducció,7807,2026-05-11 10:16:15.963225
2023S001559    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,368507,Xifré,0031 0033,Dissabte,2023,3,Març,18,10,Matí,2.182827808,41.40932089,Altres,7808,2026-05-11 10:16:15.963225
2023S007235    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,0281 0281,Dimarts,2023,12,Desembre,5,14,Tarda,2.183407244,41.407782017,No respectat pas de vianants,7809,2026-05-11 10:16:15.963225
2023S006755    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,0287 0287,Dimarts,2023,11,Novembre,14,15,Tarda,2.182721108,41.408153302,Manca d'atenció a la conducció,7810,2026-05-11 10:16:15.963225
2023S006716    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,18505,Aragó,0605 0605,Diumenge,2023,11,Novembre,12,14,Tarda,2.186855248,41.408520352,No respectat pas de vianants,7811,2026-05-11 10:16:15.963225
2023S003475    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,0252 0252,Dissabte,2023,6,Juny,10,13,Matí,2.184519459,41.406909506,Gir indegut o sense precaució,7812,2026-05-11 10:16:15.963225
2023S001057    ,10,Sant Martí,65,el Clot,273808,Rafael Capdevila,0010 0010,Dimarts,2023,2,Febrer,21,13,Matí,2.188128658,41.409142658,Altres,7813,2026-05-11 10:16:15.963225
2023S007664    ,10,Sant Martí,72,Sant Martí de Provençals,153205,Guipúscoa,0042 0042,Dilluns,2023,12,Desembre,25,16,Tarda,2.195826511,41.415416439,Desobeir semàfor,7814,2026-05-11 10:16:15.963225
2023S001325    ,10,Sant Martí,72,Sant Martí de Provençals,153205,Guipúscoa,0042 0042,Dilluns,2023,3,Març,6,19,Tarda,2.195701525,41.415043017,Manca d'atenció a la conducció,7815,2026-05-11 10:16:15.963225
2023S005237    ,10,Sant Martí,72,Sant Martí de Provençals,322608,Selva de Mar,0235 0237,Diumenge,2023,9,Setembre,3,22,Nit,2.197698828,41.41728126,Altres,7816,2026-05-11 10:16:15.963225
2023S006556    ,10,Sant Martí,65,el Clot,161101,Independència,0265 0265,Diumenge,2023,11,Novembre,5,18,Tarda,2.184846297,41.40681553,Desconegut,7817,2026-05-11 10:16:15.963225
2023S005348    ,10,Sant Martí,72,Sant Martí de Provençals,30409,Bac de Roda,0192B0192B,Dissabte,2023,9,Setembre,9,12,Matí,2.194696433,41.414527519,Avançament defectuós/improcedent,7818,2026-05-11 10:16:15.963225
2023S000682    ,10,Sant Martí,72,Sant Martí de Provençals,30409,Bac de Roda,0192B0192B,Divendres,2023,2,Febrer,3,20,Tarda,2.194696433,41.414527519,Canvi de carril sense precaució,7819,2026-05-11 10:16:15.963225
2023S007191    ,10,Sant Martí,72,Sant Martí de Provençals,153205,Guipúscoa,0068X0068X,Diumenge,2023,12,Desembre,3,6,Matí,2.197955357,41.416728276,Manca d'atenció a la conducció,7820,2026-05-11 10:16:15.963225
2023S003474    ,10,Sant Martí,72,Sant Martí de Provençals,30409,Bac de Roda,0194 0194,Dissabte,2023,6,Juny,10,22,Nit,2.194696433,41.414527519,Gir indegut o sense precaució,7821,2026-05-11 10:16:15.963225
2023S001440    ,10,Sant Martí,65,el Clot,209900,Meridiana,0068 0078,Diumenge,2023,3,Març,12,2,Nit,2.186853797,41.405400594,Manca d'atenció a la conducció,7822,2026-05-11 10:16:15.963225
2023S000437    ,10,Sant Martí,72,Sant Martí de Provençals,30409,Bac de Roda,0203 0211,Diumenge,2023,1,Gener,22,21,Tarda,2.194274059,41.415049971,Altres,7823,2026-05-11 10:16:15.963225
2023S005656    ,10,Sant Martí,72,Sant Martí de Provençals,30409,Bac de Roda,0161 0161,Dilluns,2023,9,Setembre,25,22,Nit,2.197297372,41.412398114,Desconegut,7824,2026-05-11 10:16:15.963225
2023S002042    ,10,Sant Martí,72,Sant Martí de Provençals,30409,Bac de Roda,0165 0169,Dimarts,2023,4,Abril,11,14,Tarda,2.196954887,41.412839075,No determinada,7825,2026-05-11 10:16:15.963225
2023S005264    ,10,Sant Martí,72,Sant Martí de Provençals,268604,Pont del Treball Digne,0015X0015X,Dimarts,2023,9,Setembre,5,14,Tarda,2.196982904,41.421879363,Gir indegut o sense precaució,7826,2026-05-11 10:16:15.963225
2023S002538    ,10,Sant Martí,65,el Clot,18505,Aragó,0556 0556,Diumenge,2023,4,Abril,30,18,Tarda,2.184519459,41.406909506,No respectar distàncies,7827,2026-05-11 10:16:15.963225
2023S000626    ,10,Sant Martí,72,Sant Martí de Provençals,153205,Guipúscoa,0027 0027,Dimecres,2023,2,Febrer,1,17,Tarda,2.194696433,41.414527519,Desobeir semàfor,7828,2026-05-11 10:16:15.963225
2023S006333    ,10,Sant Martí,72,Sant Martí de Provençals,158504,Huelva,0037 0037,Dijous,2023,10,Octubre,26,14,Tarda,2.194892654,41.41598324,Manca precaució efectuar marxa enrera,7829,2026-05-11 10:16:15.963225
2023S003911    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,0151B0151B,Dijous,2023,6,Juny,29,0,Nit,2.186268363,41.411766109,Manca d'atenció a la conducció,7830,2026-05-11 10:16:15.963225
2023S004746    ,10,Sant Martí,65,el Clot,81603,Clot,0165 0165,Dissabte,2023,8,Agost,5,11,Matí,2.190152196,41.412827821,Altres,7831,2026-05-11 10:16:15.963225
2023S007266    ,10,Sant Martí,65,el Clot,18505,Aragó,0644X0644X,Dijous,2023,12,Desembre,7,11,Matí,2.192342377,41.412339145,No respectat pas de vianants,7832,2026-05-11 10:16:15.963225
2023S001886    ,10,Sant Martí,65,el Clot,89004,Consell de Cent,0611 0611,Divendres,2023,4,Abril,21,17,Tarda,2.185657054,41.406062115,Canvi de carril sense precaució,7833,2026-05-11 10:16:15.963225
2023S003153    ,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,0178 0178,Dissabte,2023,5,Maig,27,12,Matí,2.208825686,41.42487995,Canvi de carril sense precaució,7834,2026-05-11 10:16:15.963225
2023S003254    ,10,Sant Martí,70,el Besòs i el Maresme,701266,Litoral (Llobregat),000570000,Dijous,2023,6,Juny,1,3,Nit,2.221567653,41.409605601,Altres,7835,2026-05-11 10:16:15.963225
2023S006205    ,10,Sant Martí,72,Sant Martí de Provençals,153205,Guipúscoa,0106 0106,Divendres,2023,10,Octubre,20,16,Tarda,2.201494928,41.41965779,Desconegut,7850,2026-05-11 10:16:15.963225
2023S001635    ,10,Sant Martí,65,el Clot,350308,València,0702 0704,Dijous,2023,3,Març,23,17,Tarda,2.192205461,41.41390783,Manca d'atenció a la conducció,7836,2026-05-11 10:16:15.963225
2023S001196    ,10,Sant Martí,65,el Clot,81603,Clot,0129 0129,Dimecres,2023,3,Març,1,12,Matí,2.18880039,41.410361782,No respectar distàncies,7837,2026-05-11 10:16:15.963225
2023S001552    ,10,Sant Martí,65,el Clot,18505,Aragó,0651 0653,Divendres,2023,3,Març,17,15,Tarda,2.191278943,41.41197003,Canvi de carril sense precaució,7838,2026-05-11 10:16:15.963225
2023S001490    ,10,Sant Martí,70,el Besòs i el Maresme,701449,Josep Narcís Roca,0013X0013X,Dimarts,2023,3,Març,14,18,Tarda,2.221273049,41.413559163,Desobeir altres senyals,7839,2026-05-11 10:16:15.963225
2023S003678    ,10,Sant Martí,65,el Clot,126508,Flandes,0007 0007,Dilluns,2023,6,Juny,19,20,Tarda,2.189285293,41.408428135,No cedir la dreta,7840,2026-05-11 10:16:15.963225
2023S006428    ,10,Sant Martí,70,el Besòs i el Maresme,701266,Litoral (Llobregat),000520000,Dilluns,2023,10,Octubre,30,19,Tarda,2.222170678,41.411351817,Canvi de carril sense precaució,7841,2026-05-11 10:16:15.963225
2023S006250    ,10,Sant Martí,73,la Verneda i la Pau,318906,Santander,0050 0056,Dilluns,2023,10,Octubre,23,14,Tarda,2.202710787,41.427808435,No determinada,7842,2026-05-11 10:16:15.963225
2023S007137    ,10,Sant Martí,73,la Verneda i la Pau,318906,Santander,0063 0063,Dijous,2023,11,Novembre,30,9,Matí,2.203003786,41.428570514,No determinada,7843,2026-05-11 10:16:15.963225
2023S003293    ,10,Sant Martí,73,la Verneda i la Pau,318906,Santander,0002 0002,Divendres,2023,6,Juny,2,21,Tarda,2.196435523,41.42252183,Altres,7844,2026-05-11 10:16:15.963225
2023S001816    ,10,Sant Martí,73,la Verneda i la Pau,343200,Trajana,0042 0042,Dijous,2023,3,Març,30,6,Matí,2.203003786,41.428570514,Altres,7845,2026-05-11 10:16:15.963225
2023S006764    ,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,0108 0108,Dimarts,2023,11,Novembre,14,18,Tarda,2.201494928,41.41965779,Manca d'atenció a la conducció,7846,2026-05-11 10:16:15.963225
2023S000162    ,10,Sant Martí,73,la Verneda i la Pau,195409,Maresme,0262X0262X,Dimarts,2023,1,Gener,10,13,Matí,2.203638108,41.421521779,Manca d'atenció a la conducció,7847,2026-05-11 10:16:15.963225
2023S002452    ,10,Sant Martí,73,la Verneda i la Pau,157206,Bonaventura Gispert,0001 0027,Dimecres,2023,4,Abril,26,21,Tarda,2.198103608,41.426035746,Altres,7848,2026-05-11 10:16:15.963225
2023S002994    ,10,Sant Martí,73,la Verneda i la Pau,169409,Corts Catalanes,1173 1175,Dissabte,2023,5,Maig,20,12,Matí,2.210282537,41.421573847,Manca d'atenció a la conducció,7849,2026-05-11 10:16:15.963225
2023S006427    ,10,Sant Martí,73,la Verneda i la Pau,266405,Prim,0163 0165,Dilluns,2023,10,Octubre,30,16,Tarda,2.204909198,41.422201441,Altres,7851,2026-05-11 10:16:15.963225
2023S002448    ,10,Sant Martí,73,la Verneda i la Pau,15201,Andrade,0200 0200,Dimecres,2023,4,Abril,26,17,Tarda,2.203764703,41.417944162,No respectat pas de vianants,7852,2026-05-11 10:16:15.963225
2023S006087    ,10,Sant Martí,73,la Verneda i la Pau,318906,Santander,0024 0024,Dissabte,2023,10,Octubre,14,12,Matí,2.200428623,41.425591543,Desobeir semàfor,7853,2026-05-11 10:16:15.963225
2023S000265    ,10,Sant Martí,73,la Verneda i la Pau,15201,Andrade,0224 0228,Dissabte,2023,1,Gener,14,17,Tarda,2.205306601,41.41896122,Altres,7854,2026-05-11 10:16:15.963225
2023S000265    ,10,Sant Martí,73,la Verneda i la Pau,15201,Andrade,0224 0228,Dissabte,2023,1,Gener,14,17,Tarda,2.205306601,41.41896122,Manca d'atenció a la conducció,7855,2026-05-11 10:16:15.963225
2023S006093    ,10,Sant Martí,70,el Besòs i el Maresme,144601,Diagonal,0008 0008,Dissabte,2023,10,Octubre,14,23,Nit,2.216403377,41.410440789,Manca precaució incorporació circulació,7856,2026-05-11 10:16:15.963225
2023S003252    ,10,Sant Martí,70,el Besòs i el Maresme,144601,Diagonal,0008 0008,Dimecres,2023,5,Maig,31,23,Nit,2.217621826,41.411292897,Altres,7857,2026-05-11 10:16:15.963225
2023S000495    ,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,0159 0159,Dimecres,2023,1,Gener,25,22,Nit,2.206343032,41.423552727,Canvi de carril sense precaució,7858,2026-05-11 10:16:15.963225
2023S002367    ,10,Sant Martí,71,Provençals del Poblenou,342503,Treball,0104U0104U,Dilluns,2023,4,Abril,24,8,Matí,2.206238352,41.412652045,Manca d'atenció a la conducció,7859,2026-05-11 10:16:15.963225
2023S006440    ,10,Sant Martí,71,Provençals del Poblenou,144601,Diagonal,0152 0152,Dimarts,2023,10,Octubre,31,8,Matí,2.196980032,41.405641899,No determinada,7860,2026-05-11 10:16:15.963225
2023S007108    ,10,Sant Martí,71,Provençals del Poblenou,200600,Marroc,0004X0004X,Dimecres,2023,11,Novembre,29,18,Tarda,2.198351418,41.406687227,Gir indegut o sense precaució,7861,2026-05-11 10:16:15.963225
2023S000222    ,10,Sant Martí,70,el Besòs i el Maresme,94300,Cristóbal de Moura,0165 0165,Divendres,2023,1,Gener,13,7,Matí,2.210044855,41.41364914,Avançament defectuós/improcedent,7862,2026-05-11 10:16:15.963225
2023S002469    ,10,Sant Martí,71,Provençals del Poblenou,143609,Josep Pla,0153 0153,Dijous,2023,4,Abril,27,14,Tarda,2.208138288,41.414852326,No determinada,7863,2026-05-11 10:16:15.963225
2023S000717    ,10,Sant Martí,68,el Poblenou,346800,Poblenou,0002 0002,Dissabte,2023,2,Febrer,4,16,Tarda,2.20595857,41.397647033,Avançament defectuós/improcedent,7864,2026-05-11 10:16:15.963225
2023S003532    ,10,Sant Martí,70,el Besòs i el Maresme,701414,C-31,020850000,Dimecres,2023,6,Juny,14,8,Matí,2.211689717,41.42181156,Canvi de carril sense precaució,7865,2026-05-11 10:16:15.963225
2023S007237    ,10,Sant Martí,70,el Besòs i el Maresme,701414,C-31,020850000,Dimarts,2023,12,Desembre,5,18,Tarda,2.210007828,41.420522231,Manca d'atenció a la conducció,7866,2026-05-11 10:16:15.963225
2023S003663    ,10,Sant Martí,68,el Poblenou,701265,Litoral (Besòs),000760000,Dilluns,2023,6,Juny,19,17,Tarda,2.204610681,41.393823857,Manca d'atenció a la conducció,7867,2026-05-11 10:16:15.963225
2023S006982    ,10,Sant Martí,68,el Poblenou,701265,Litoral (Besòs),000790000,Divendres,2023,11,Novembre,24,14,Tarda,2.202419243,41.392319486,No respectar distàncies,7868,2026-05-11 10:16:15.963225
2023S003016    ,10,Sant Martí,68,el Poblenou,701266,Litoral (Llobregat),000740000,Dilluns,2023,5,Maig,22,9,Matí,2.206711936,41.395759025,No respectar distàncies,7869,2026-05-11 10:16:15.963225
2023S003452    ,10,Sant Martí,68,el Poblenou,367504,Doctor Trueta,0121 0121,Divendres,2023,6,Juny,9,21,Tarda,2.19830558,41.394735382,Manca d'atenció a la conducció,7870,2026-05-11 10:16:15.963225
2023S005850    ,10,Sant Martí,68,el Poblenou,75702,Carmen Amaya,0065 0065,Dimecres,2023,10,Octubre,4,16,Tarda,2.202231227,41.394011868,Manca d'atenció a la conducció,7871,2026-05-11 10:16:15.963225
2023S006012    ,10,Sant Martí,68,el Poblenou,701266,Litoral (Llobregat),000790000,Dimarts,2023,10,Octubre,10,19,Tarda,2.202744112,41.393064496,Gir indegut o sense precaució,7872,2026-05-11 10:16:15.963225
2023S002917    ,10,Sant Martí,68,el Poblenou,701266,Litoral (Llobregat),0023S0000,Dimecres,2023,5,Maig,17,3,Nit,2.206528964,41.39565661,Manca d'atenció a la conducció,7873,2026-05-11 10:16:15.963225
2023S003789    ,10,Sant Martí,71,Provençals del Poblenou,200600,Marroc,0057 0057,Divendres,2023,6,Juny,23,22,Nit,2.200593385,41.408375957,Desobeir semàfor,7874,2026-05-11 10:16:15.963225
2023S006060    ,10,Sant Martí,71,Provençals del Poblenou,30409,Bac de Roda,0126 0126,Dijous,2023,10,Octubre,12,14,Tarda,2.202107272,41.409156418,Manca d'atenció a la conducció,7875,2026-05-11 10:16:15.963225
2023S001158    ,10,Sant Martí,71,Provençals del Poblenou,169409,Corts Catalanes,1120 1120,Dilluns,2023,2,Febrer,27,8,Matí,2.205843964,41.416959501,No determinada,7876,2026-05-11 10:16:15.963225
2023S003423    ,10,Sant Martí,68,el Poblenou,183603,Llacuna,0073X0073X,Dijous,2023,6,Juny,8,16,Tarda,2.198359179,41.401535078,Desobeir semàfor,7877,2026-05-11 10:16:15.963225
2023S003164    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020670000,Divendres,2023,5,Maig,26,23,Nit,2.194858496,41.409286652,Desobeir semàfor,7878,2026-05-11 10:16:15.963225
2023S007304    ,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar,0167S0167S,Dissabte,2023,12,Desembre,9,22,Nit,2.202893815,41.413516089,Manca d'atenció a la conducció,7879,2026-05-11 10:16:15.963225
2023S001840    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020750000,Divendres,2023,3,Març,31,10,Matí,2.201633992,41.41444441,Gir indegut o sense precaució,7880,2026-05-11 10:16:15.963225
2023S002820    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020750000,Dijous,2023,5,Maig,11,19,Tarda,2.201633992,41.41444441,Desobeir semàfor,7881,2026-05-11 10:16:15.963225
2023S001586    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020820000,Diumenge,2023,3,Març,19,20,Tarda,2.207486014,41.41863774,Canvi de carril sense precaució,7882,2026-05-11 10:16:15.963225
2023S000768    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020700000,Dimecres,2023,2,Febrer,8,8,Matí,2.197062924,41.411040761,No determinada,7883,2026-05-11 10:16:15.963225
2023S000772    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020710000,Dimecres,2023,2,Febrer,8,9,Matí,2.197887269,41.412484463,No determinada,7884,2026-05-11 10:16:15.963225
2023S004963    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020710000,Divendres,2023,8,Agost,18,13,Matí,2.198189661,41.411887841,Altres,7885,2026-05-11 10:16:15.963225
2023S006964    ,10,Sant Martí,71,Provençals del Poblenou,253902,Perú,0234 0238,Dijous,2023,11,Novembre,23,14,Tarda,2.204624403,41.415073742,Avançament defectuós/improcedent,7886,2026-05-11 10:16:15.963225
2023S003253    ,10,Sant Martí,71,Provençals del Poblenou,200600,Marroc,0033 0033,Dimecres,2023,5,Maig,31,21,Tarda,2.199512242,41.407696307,Desconegut,7887,2026-05-11 10:16:15.963225
2023S003323    ,10,Sant Martí,71,Provençals del Poblenou,169409,Corts Catalanes,1150 1150,Diumenge,2023,6,Juny,4,4,Nit,2.207134033,41.417933003,Manca d'atenció a la conducció,7888,2026-05-11 10:16:15.963225
2023S004652    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020760000,Dilluns,2023,7,Juliol,31,18,Tarda,2.201799975,41.415234978,Manca d'atenció a la conducció,7889,2026-05-11 10:16:15.963225
2023S000341    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020770000,Dimecres,2023,1,Gener,18,10,Matí,2.202414404,41.41482453,Canvi de carril sense precaució,7890,2026-05-11 10:16:15.963225
2023S007189    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020790000,Diumenge,2023,12,Desembre,3,1,Nit,2.205804964,41.417381413,No determinada,7891,2026-05-11 10:16:15.963225
2023S003266    ,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020800000,Dijous,2023,6,Juny,1,18,Tarda,2.205804964,41.417381413,No respectar distàncies,7892,2026-05-11 10:16:15.963225
2023S003499    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,110009,Ramon Turró,0324 0324,Divendres,2023,5,Maig,19,18,Tarda,2.21074666,41.405820399,No determinada,7893,2026-05-11 10:16:15.963225
2023S002616    ,10,Sant Martí,71,Provençals del Poblenou,322608,Selva de Mar,0142 0142,Dimecres,2023,5,Maig,3,14,Tarda,2.202893815,41.413516089,No determinada,7894,2026-05-11 10:16:15.963225
2023S000836    ,10,Sant Martí,68,el Poblenou,42306,Bilbao,0032X0032X,Dissabte,2023,2,Febrer,11,9,Matí,2.204517341,41.401995913,Gir indegut o sense precaució,7895,2026-05-11 10:16:15.963225
2023S005169    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,143609,Josep Pla,0049X0049X,Dimecres,2023,8,Agost,30,22,Nit,2.212822086,41.410896102,Manca d'atenció a la conducció,7896,2026-05-11 10:16:15.963225
2023S001855    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,144601,Diagonal,0032 0032,Divendres,2023,3,Març,31,19,Tarda,2.213497176,41.410248122,Altres,7897,2026-05-11 10:16:15.963225
2023S004057    ,10,Sant Martí,68,el Poblenou,47401,Bosch i Labrús,0005 0005,Dimarts,2023,7,Juliol,4,20,Tarda,2.199142771,41.403836004,Manca d'atenció a la conducció,7898,2026-05-11 10:16:15.963225
2023S004309    ,10,Sant Martí,68,el Poblenou,42306,Bilbao,0116X0116X,Dilluns,2023,7,Juliol,17,6,Matí,2.198351418,41.406687227,No cedir la dreta,7899,2026-05-11 10:16:15.963225
2023S005079    ,10,Sant Martí,68,el Poblenou,42306,Bilbao,0116X0116X,Divendres,2023,8,Agost,25,21,Tarda,2.199984159,41.406823877,No determinada,7900,2026-05-11 10:16:15.963225
2023S004335    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,197302,Marina,0079 0079,Dimarts,2023,7,Juliol,18,12,Matí,2.189090234,41.393127869,Gir indegut o sense precaució,7901,2026-05-11 10:16:15.963225
2023S006046    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,4908,Àlaba,0157 0157,Dimecres,2023,10,Octubre,11,22,Nit,2.1871245,41.401339941,Altres,7902,2026-05-11 10:16:15.963225
2023S004694    ,10,Sant Martí,68,el Poblenou,180401,Lope de Vega,0099 0101,Dimecres,2023,8,Agost,2,19,Tarda,2.203311313,41.404771165,Manca precaució incorporació circulació,7903,2026-05-11 10:16:15.963225
2023S002091    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,242906,Pallars,0121 0125,Dijous,2023,4,Abril,13,1,Nit,2.192287352,41.397216783,Canvi de carril sense precaució,7904,2026-05-11 10:16:15.963225
2023S002011    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,197302,Marina,0097 0097,Diumenge,2023,4,Abril,9,16,Tarda,2.187948269,41.393954279,Manca d'atenció a la conducció,7905,2026-05-11 10:16:15.963225
2023S004816    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50803,Buenaventura Muñoz,0005 0005,Dimecres,2023,8,Agost,9,14,Tarda,2.183451147,41.390614016,Manca precaució incorporació circulació,7906,2026-05-11 10:16:15.963225
2023S004816    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50803,Buenaventura Muñoz,0005 0005,Dimecres,2023,8,Agost,9,14,Tarda,2.183451147,41.390614016,Manca d'atenció a la conducció,7907,2026-05-11 10:16:15.963225
2023S001711    ,10,Sant Martí,68,el Poblenou,346800,Poblenou,0150X0150X,Divendres,2023,3,Març,24,16,Tarda,2.195771754,41.405266681,Desobeir altres senyals,7908,2026-05-11 10:16:15.963225
2023S005693    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,76807,Sardenya,0084 0084,Dimecres,2023,9,Setembre,27,13,Matí,2.187994117,41.392296948,Desobeir semàfor,7909,2026-05-11 10:16:15.963225
